,tweet type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
4401,RT,vonnquiller0328,60,920,0,5747,,,,Bengals,1084748,248,6336,31051,,,
4402,RT,TinMan_Jones,310,951,0,39412,,,,Bengals,1084748,248,6336,31051,,,
4403,RT,GordonKing3,36,411,1,1088,,,,CalpainEqD,21797,2826,82,106104,,,
4404,RT,MattStaffordQB1,981,234,4,73414,,,,rogerbuena,120,189,0,634,,,
4405,RT,absolurugby,1611,537,9,3371,,,,absolurugby,1611,537,9,3371,,,
4406,RT,B1u3_machin3,669,3815,11,60377,,,,RamsNFL,1060491,512,6389,59603,,,
4407,Tweet,RealFuego132,785,729,0,2752,,,,RealFuego132,1060491,512,6389,59603,,,
4408,Tweet,felali9,2380,2289,2,23376,,,,felali9,1060491,512,6389,59603,,,
4409,Tweet,HootersNiagara,221,215,0,1037,,,,HootersNiagara,1060491,512,6389,59603,,,
4410,RT,teffers8464,350,4999,14,26397,,,,Sportsnerdz,2729,1197,19,10157,,,
4411,RT,C_Campbell82_23,59,137,0,18,,,,Bengals,1084748,248,6336,31051,,,
4412,RT,Hapeend,1,28,0,544,,,,SNFonNBC,993038,2480,5415,79758,,,
4413,RT,nagase69083194,623,881,3,18298,,,,TCNews62,2972,3,3,1116,,,
4414,Tweet,EstherValadez15,100,8,0,10862,,,,EstherValadez15,2972,3,3,1116,,,
4415,Tweet,RebelHart9,363,1081,0,5421,,,,RebelHart9,2972,3,3,1116,,,
4416,RT,LightskinJay3,711,615,5,20141,,,,RamsNFL,1060491,512,6389,59603,,,
4417,RT,CWUSportsRadio,491,1838,17,4312,,,,KochSports,5068,246,13,1507,,,
4418,RT,SilfverStache,1092,2696,5,9320,,,,SuperlativeDAO,1436,81,0,163,,,
4419,Tweet,bjforsythe,1363,2399,44,22349,,,,bjforsythe,1436,81,0,163,,,
4420,RT,Semoh_K,1108,4999,11,30385,,,,SuperlativeDAO,1436,81,0,163,,,
4421,RT,Brett49ers,1642,1754,3,12213,,,,80sFootballCard,12410,68,91,12124,,,
4422,Tweet,C3Flags,14,0,0,136,,,,C3Flags,12410,68,91,12124,,,
4423,Tweet,MinnieSlots,64,304,0,87,,,,MinnieSlots,12410,68,91,12124,,,
4424,RT,Flapjack92,9982,4834,106,60667,,,,MadRosePubRO,508,1494,4,766,,,
4425,RT,WardonSports,13932,13669,100,42027,,,,TheBLeagueSays,2118,2728,17,33165,,,
4426,Tweet,COACHCIII,1348,1974,9,6657,,,,COACHCIII,2118,2728,17,33165,,,
4427,RT,nomad414,125,188,0,2088,,,,MUTGuru,72420,722,189,68758,,,
4428,RT,Anthony63091084,4,387,0,826,,,,HootersLA,3540,218,19,2997,,,
4429,RT,KelvinPullman,542,1702,0,54732,,,,LaurenmCoronado,2110,1311,35,2569,,,
4430,RT,katycatsia,3120,4476,3,48259,,,,husamelzien,45,12,0,758,,,
4431,RT,Hoops227_NFL,110,866,3,106799,,,,Hoops227_NFL,110,866,3,106799,,,
4432,RT,KelvinPullman,542,1702,0,54732,,,,RamsNFL,1060491,512,6389,59603,,,
4433,Tweet,rogerbuena,120,189,0,634,,,,rogerbuena,1060491,512,6389,59603,,,
4434,RT,LandersTalks,2020,1260,25,13958,,,,TheBLeagueSays,2118,2728,17,33165,,,
4435,RT,LandersTalks,2020,1260,25,13958,,,,therealNFLguru,11886,3204,243,100791,,,
4436,RT,jer_overbay,28,50,0,882,,,,7thGypsy,4075,4379,63,110098,,,
4437,RT,theoddsbreakers,4640,2899,44,15179,,,,WagerTalk,52841,185,736,56092,,,
4438,RT,JoannaLARams,5471,1120,262,3217,,,,RamsNFL,1060491,512,6389,59603,,,
4439,RT,MarcoInVegas,47473,829,723,28125,,,,WagerTalk,52841,185,736,56092,,,
4440,RT,__KobeSystem,812,461,22,50525,,,,RamsNFL,1060491,512,6389,59603,,,
4441,RT,DomsRedSox,379,912,2,2653,,,,ESPNLosAngeles,86553,812,1280,75159,,,
4442,RT,_Celesaucedo_,66,185,0,3247,,,,Blueboy10,11723,9724,98,72657,,,
4443,Tweet,Blitzkrieger47,156,199,7,28740,,,,Blitzkrieger47,11723,9724,98,72657,,,
4444,RT,aerialprince,757,323,62,46453,,,,JamesPDonahue1,1339,1486,0,14911,,,
4445,RT,CabreraAbe,1131,950,4,39077,,,,RamsNFL,1060491,512,6389,59603,,,
4446,Tweet,BroginiAlessio,86,326,1,10585,,,,BroginiAlessio,1060491,512,6389,59603,,,
4447,RT,BurrowTheChurro,596,559,1,9715,,,,zimwhodey,13173,447,79,23698,,,
4448,RT,themrsarthur07,24,69,0,53,,,,Bengals,1084748,248,6336,31051,,,
4449,RT,AngelDatGoon,2,49,0,63,,,,MUTGuru,72420,722,189,68758,,,
4450,RT,NanWitch,765,1376,0,2172,,,,WUTangKids,98482,943,291,6933,,,
4451,RT,AngelDatGoon,2,49,0,63,,,,MUTGuru,72420,722,189,68758,,,
4452,RT,tomofromtheyo,505,1631,0,98961,,,,TalkFootball34,5932,2656,13,12080,,,
4453,RT,LisaMaccarley,7646,443,25,9708,,,,CorpsHistory,1925,57,19,651,,,
4454,RT,ClePicks,8368,2438,96,52059,,,,ClePicks,8368,2438,96,52059,,,
4455,Tweet,MindshockPod,2622,4981,13,26377,,,,MindshockPod,8368,2438,96,52059,,,
4456,RT,camilastwitt,1055,1115,20,165146,,,,RedeTV,467126,136,985,632652,,,
4457,RT,derekcogburnn,277,326,0,18746,,,,SNFonNBC,993038,2480,5415,79758,,,
4458,RT,AllyKraemer,7426,1975,141,31655,,,,EvanMillward,8054,4252,236,70678,,,
4459,Tweet,aerialprince,757,323,62,46453,,,,aerialprince,8054,4252,236,70678,,,
4460,Tweet,STRhoops,283,287,3,5424,,,,STRhoops,8054,4252,236,70678,,,
4461,RT,jeremymaxwell,330,1590,13,20806,,,,TheGameDayNFL,14489,234,62,15445,,,
4462,RT,mario_fowler2,89,161,3,26906,,,,RamsNFL,1060491,512,6389,59603,,,
4463,RT,TParisien2,480,699,1,10858,,,,RamsNFL,1060491,512,6389,59603,,,
4464,RT,NettyMagdalene,652,805,1,16051,,,,John_Kass,47646,5008,639,29762,,,
4465,RT,kmpalt,566,1258,7,1045,,,,SuperlativeDAO,1436,81,0,163,,,
4466,RT,DSA_LosAngeles,28631,503,293,16097,,,,NOlympicsLA,11629,1149,88,28304,,,
4467,Tweet,mspears96,225986,5976,1137,47112,,,,mspears96,11629,1149,88,28304,,,
4468,RT,j23gcalifornia,288,1388,1,98376,,,,RamsNFL,1060491,512,6389,59603,,,
4469,Tweet,AllyKraemer,7426,1975,141,31655,,,,AllyKraemer,1060491,512,6389,59603,,,
4470,Tweet,DanielaEst19,87,150,0,7110,,,,DanielaEst19,1060491,512,6389,59603,,,
4471,Tweet,therivpod,11,41,0,65,,,,therivpod,1060491,512,6389,59603,,,
4472,RT,LuisDSung,5968,421,235,71632,,,,DavidWEversole,6765,6424,24,15753,,,
4473,RT,GKSPORTS1,123,446,1,47813,,,,LARams520,2601,1886,26,100222,,,
4474,RT,bob_bobby234,255,685,3,39314,,,,CincyProblems,139988,47989,186,24537,,,
4475,RT,PuthPhyllis,4367,3804,8,31385,,,,KellyClarksonTV,102081,1079,164,9580,,,
4476,RT,rskjonsby18,109,699,1,459,,,,TheBoothEC,86,164,0,299,,,
4477,RT,ThePudu,234,553,0,5235,,,,losfantaneros,5160,3109,21,2851,,,
4478,RT,clindsey70,1302,5000,12,45391,,,,SNFonNBC,993038,2480,5415,79758,,,
4479,Tweet,TurntDanny,25,333,0,54,,,,TurntDanny,993038,2480,5415,79758,,,
4480,RT,T4RESE,310,267,0,3197,,,,RamsNFL,1060491,512,6389,59603,,,
4481,RT,RandomJoe0,81,312,6,4128,,,,MUTGuru,72420,722,189,68758,,,
4482,RT,rybamsa,406,2723,0,4308,,,,RampageNFL,16853,205,365,7100,,,
4483,Tweet,ActionRushBets,560,77,0,4230,,,,ActionRushBets,16853,205,365,7100,,,
4484,RT,owenmacke3,341,723,0,493,,,,SNFonNBC,993038,2480,5415,79758,,,
4485,Tweet,TrillonarioTW,1160,578,5,3186,,,,TrillonarioTW,993038,2480,5415,79758,,,
4486,Tweet,FalWazzu,348,340,2,4717,,,,FalWazzu,993038,2480,5415,79758,,,
4487,RT,KJV614,394,1222,2,78456,,,,KaylaPaige9,2168,1038,12,31103,,,
4488,RT,mikeyangus,924,2067,94,299107,,,,SNFonNBC,993038,2480,5415,79758,,,
4489,Tweet,LooselinesRJ,3877,4067,6,7752,,,,LooselinesRJ,993038,2480,5415,79758,,,
4490,Tweet,sarahcincy,214,314,5,8018,,,,sarahcincy,993038,2480,5415,79758,,,
4491,Tweet,santamonicacity,39468,584,532,20724,,,,santamonicacity,993038,2480,5415,79758,,,
4492,RT,BengalsAr,291,255,1,3461,,,,vivo_NFL,4031,404,35,32472,,,
4493,Tweet,landing13p,20,13,0,443,,,,landing13p,4031,404,35,32472,,,
4494,RT,chelspeer,34,122,0,7,,,,RyanDetrick,90553,1114,2439,46297,,,
4495,RT,HenryMBlacketer,38,436,0,1446,,,,CalpainEqD,21797,2826,82,106104,,,
4496,RT,Jlovepez,86,47,0,2239,,,,peacockTV,190770,309,828,49824,,,
4497,RT,DwayneDaRock69,388,455,0,3241,,,,SNFonNBC,993038,2480,5415,79758,,,
4498,Tweet,TheCashManWins,2468,945,42,32174,,,,TheCashManWins,993038,2480,5415,79758,,,
4499,Tweet,Local12,204122,662,1428,353920,,,,Local12,993038,2480,5415,79758,,,
4500,RT,KylePaprocki7,2,35,0,21,,,,Bengals,1084748,248,6336,31051,,,
4501,RT,RatchetBookClub,2549,2670,13,11400,,,,bleachbrospod,630,1496,0,1242,,,
4502,RT,dominicderose1,133,225,0,2042,,,,Bengals,1084748,248,6336,31051,,,
4503,RT,KJV614,394,1222,2,78456,,,,LSUfootball,873902,583,2264,28236,,,
4504,RT,DonCanchitas,2388,1935,45,27117,,,,losfantaneros,5160,3109,21,2851,,,
4505,RT,mtompson17,28,150,0,421,,,,MUTGuru,72420,722,189,68758,,,
4506,RT,NoelleHartt,1436,1705,12,1592,,,,noellecookss,8,35,0,22,,,
4507,RT,faiburns,558,963,7,44042,,,,ItsRebekahStar,1495,941,24,34520,,,
4508,RT,thetruesally,206,860,1,3420,,,,CincyProblems,139988,47989,186,24537,,,
4509,Tweet,noellecookss,8,35,0,22,,,,noellecookss,139988,47989,186,24537,,,
4510,RT,therealinformer,23006,22217,83,116242,,,,7thGypsy,4075,4379,63,110098,,,
4511,RT,Gabriel11232746,40,260,19,11677,,,,ValMarinR,487046,3127,817,51045,,,
4512,RT,Katerina_Mtaus,2023,896,15,16365,,,,Katerina_Mtaus,2023,896,15,16365,,,
4513,RT,HassanC53336814,28,69,0,990,,,,1GoblinRich,3186,210,3,673,,,
4514,Tweet,katylanders,294,895,2,4649,,,,katylanders,3186,210,3,673,,,
4515,Tweet,12sec317,1396,714,177,144693,,,,12sec317,3186,210,3,673,,,
4516,Tweet,KayMorrison213,1644,768,29,38478,,,,KayMorrison213,3186,210,3,673,,,
4517,RT,joshjorgenson,147,796,5,1717,,,,JerryAzumah,28656,337,629,816,,,
4518,Tweet,PITCHPIZZERIA,3756,1663,57,5146,,,,PITCHPIZZERIA,28656,337,629,816,,,
4519,RT,ah_lan,160,888,2,23489,,,,RamsNFL,1060491,512,6389,59603,,,
4520,RT,Mkabandanyi1,2,64,0,24,,,,SNFonNBC,993038,2480,5415,79758,,,
4521,RT,Kaitlyn_Degaro,141,202,1,8570,,,,EvilJoeyVotto,28565,14577,96,17018,,,
4522,Tweet,EminemBrasill,30763,40,106,24094,,,,EminemBrasill,28565,14577,96,17018,,,
4523,RT,tommyparker80s,3870,3251,61,16161,,,,RhythmNationUSA,1190,754,6,12214,,,
4524,RT,mj_moli_78,554,602,3,51277,,,,LndsPatterson,31103,1011,486,135778,,,
4525,RT,M4CNFT,207,1094,6,7153,,,,SuperlativeDAO,1436,81,0,163,,,
4526,RT,God4Life_,776,1199,4,19140,,,,SNFonNBC,993038,2480,5415,79758,,,
4527,RT,Davidbr33David,1817,2493,38,332979,,,,RamsNFL,1060491,512,6389,59603,,,
4528,Tweet,Glennboy00,308,573,3,2557,,,,Glennboy00,1060491,512,6389,59603,,,
4529,RT,pharomachrus89,24,189,3,15462,,,,WUTangKids,98482,943,291,6933,,,
4530,RT,brayden30365789,9,81,0,1738,,,,SNFonNBC,993038,2480,5415,79758,,,
4531,RT,YutaNFT,1696,1125,5,2568,,,,SuperlativeDAO,1436,81,0,163,,,
4532,RT,music_and_chill,1301,3688,22,62193,,,,RamsNFL,1060491,512,6389,59603,,,
4533,RT,nftRoyalArt,1420,518,19,14156,,,,SoCalChicEtsy,42,5,1,7254,,,
4534,RT,ediddy1979,472,1655,13,22539,,,,7thGypsy,4075,4379,63,110098,,,
4535,RT,kimberlykemp20,140,699,2,12308,,,,SNFonNBC,993038,2480,5415,79758,,,
4536,RT,Julianjuice,83,84,1,2868,,,,RamsNFL,1060491,512,6389,59603,,,
4537,Tweet,WimBonner,173,272,27,3848,,,,WimBonner,1060491,512,6389,59603,,,
4538,RT,RatchetBookClub,2549,2670,13,11400,,,,BrodieTalk,4767,4535,8,17292,,,
4539,Tweet,LaneLaw53223036,123,503,0,77,,,,LaneLaw53223036,4767,4535,8,17292,,,
4540,RT,kobzachipmaker,306,402,2,11261,,,,7thGypsy,4075,4379,63,110098,,,
4541,RT,jgarrity27,678,3140,1,8329,,,,RamsNFL,1060491,512,6389,59603,,,
4542,Tweet,AZEEZ0JULARI,1458,1853,3,21424,,,,AZEEZ0JULARI,1060491,512,6389,59603,,,
4543,Tweet,RyanDetrick,90553,1114,2439,46297,,,,RyanDetrick,1060491,512,6389,59603,,,
4544,Tweet,medicenmozfel,196,2235,0,3545,,,,medicenmozfel,1060491,512,6389,59603,,,
4545,RT,BENGALBICK20,315,1578,3,3620,,,,DaltonSignature,3397,1812,32,28286,,,
4546,RT,DaveBynaker,211,308,3,6518,,,,7thGypsy,4075,4379,63,110098,,,
4547,RT,jasmineminortv,2717,2352,36,6870,,,,LiaReich,4823,2902,120,2987,,,
4548,Tweet,t_Cray10,566,362,26,132727,,,,t_Cray10,4823,2902,120,2987,,,
4549,RT,tirenerd,468,2009,7,11569,,,,80sFootballCard,12410,68,91,12124,,,
4550,RT,GKSPORTS1,123,446,1,47813,,,,ESPNLosAngeles,86553,812,1280,75159,,,
4551,RT,LawrenceTaglia1,340,1191,0,45260,,,,cheeseshoptom,3814,3368,36,11925,,,
4552,RT,SLiTAZ_,35,59,0,273,,,,Zen232,137,184,0,6101,,,
4553,RT,KJV614,394,1222,2,78456,,,,ToBeSoMegan,806,654,7,17003,,,
4554,Tweet,romulohaubrick,123,1329,0,12614,,,,romulohaubrick,806,654,7,17003,,,
4555,Tweet,SoCalChicEtsy,42,5,1,7254,,,,SoCalChicEtsy,806,654,7,17003,,,
4556,RT,SenraSays,1853,1889,21,41730,,,,TheBLeagueSays,2118,2728,17,33165,,,
4557,Tweet,bookie_blitz,3071,4293,34,22079,,,,bookie_blitz,2118,2728,17,33165,,,
4558,Tweet,InSearchofLily,170,40,3,3017,,,,InSearchofLily,2118,2728,17,33165,,,
4559,RT,VANPOLLO,74,257,0,715,,,,SIVENOSA,538,870,4,17174,,,
4560,RT,dolofleee,301,905,1,2810,,,,Bengals,1084748,248,6336,31051,,,
4561,RT,SenraSays,1853,1889,21,41730,,,,TheBLeagueSays,2118,2728,17,33165,,,
4562,RT,GiggleQueen2018,14561,3987,58,60949,,,,MikeHilton_28,67786,1111,230,9176,,,
4563,RT,i80_Sports,5652,2510,12,16261,,,,TheBLeagueSays,2118,2728,17,33165,,,
4564,RT,BengalsAr,291,255,1,3461,,,,LSUfootball,873902,583,2264,28236,,,
4565,RT,miaaalaraaa,1053,890,8,49245,,,,RamsNFL,1060491,512,6389,59603,,,
4566,Tweet,WalkOnRadio,1650,872,3,4497,,,,WalkOnRadio,1060491,512,6389,59603,,,
4567,RT,josefranciscoze,116,853,1,3098,,,,SNFonNBC,993038,2480,5415,79758,,,
4568,RT,RatchetBookClub,2549,2670,13,11400,,,,BrodieTalk,4767,4535,8,17292,,,
4569,RT,SamPogono,6133,1372,47,84996,,,,ItsRebekahStar,1495,941,24,34520,,,
4570,Tweet,JJSn0w,69,460,1,968,,,,JJSn0w,1495,941,24,34520,,,
4571,RT,ektopatoma,3952,5000,13,136524,,,,WUTangKids,98482,943,291,6933,,,
4572,Tweet,RobMauri,53,215,0,388,,,,RobMauri,98482,943,291,6933,,,
4573,RT,BrendanBurnsie,18,196,0,961,,,,zimwhodey,13173,447,79,23698,,,
4574,Tweet,RealMurphdog916,5471,5730,70,138234,,,,RealMurphdog916,13173,447,79,23698,,,
4575,Tweet,SOLSuperBowl,3,34,1,10,,,,SOLSuperBowl,13173,447,79,23698,,,
4576,RT,StewartTVNews,2264,4971,44,107467,,,,LACoSheriff,23710,377,220,1958,,,
4577,RT,sarina,20489,1729,230,14010,,,,TheGameDayNFL,14489,234,62,15445,,,
4578,RT,martinangelll,184,182,0,1077,,,,RamsNFL,1060491,512,6389,59603,,,
4579,RT,90auxcaptain,559,1639,9,14326,,,,LAPDCARRANZA,6512,1726,63,6651,,,
4580,Tweet,AndrewStopher,172,93,0,14037,,,,AndrewStopher,6512,1726,63,6651,,,
4581,Tweet,HeavyW8Breaks,131,565,0,39,,,,HeavyW8Breaks,6512,1726,63,6651,,,
4582,RT,BengalsAr,291,255,1,3461,,,,MikeHilton_28,67786,1111,230,9176,,,
4583,Tweet,BengalsAr,291,255,1,3461,,,,BengalsAr,67786,1111,230,9176,,,
4584,RT,ROmanagate,151,187,1,2942,,,,80sFootballCard,12410,68,91,12124,,,
4585,RT,ira_still1,21,11,1,12174,,,,MiamiHEAT,4908336,139693,11752,9032,,,
4586,RT,LSUCB83,94,374,0,3489,,,,LSUfootball,873902,583,2264,28236,,,
4587,RT,rbs_baba,349,426,4,14704,,,,husamelzien,45,12,0,758,,,
4588,Tweet,pedrocaudillo,537,1076,1,25914,,,,pedrocaudillo,45,12,0,758,,,
4589,RT,OmarJZ27,2689,3169,22,99437,,,,vivo_NFL,4031,404,35,32472,,,
4590,Tweet,FdoRosales,729,1825,7,21631,,,,FdoRosales,4031,404,35,32472,,,
4591,RT,domhaynes21,89,635,0,525,,,,MikeHilton_28,67786,1111,230,9176,,,
4592,RT,soyluis43,863,230,1,37187,,,,ValMarinR,487046,3127,817,51045,,,
4593,RT,GeoffLambert77,12186,10750,215,67398,,,,TheBLeagueSays,2118,2728,17,33165,,,
4594,Tweet,coldcutstoons,68,173,2,379,,,,coldcutstoons,2118,2728,17,33165,,,
4595,Tweet,_Flopaholic_,322,848,4,1421,,,,_Flopaholic_,2118,2728,17,33165,,,
4596,RT,GoRenegades,2627,2227,28,5459,,,,GrdironBeauty,418,1096,2,3837,,,
4597,RT,LeopoldoGonz04,36,597,0,10760,,,,RamsNFL,1060491,512,6389,59603,,,
4598,RT,BradBolt1,909,1012,8,5331,,,,TheBLeagueSays,2118,2728,17,33165,,,
4599,RT,BradBolt1,909,1012,8,5331,,,,TheBLeagueSays,2118,2728,17,33165,,,
4600,RT,FreeBetRetweets,554,1750,2,8261,,,,TheSportsManJC,252,262,15,16886,,,
4601,RT,Ksimpson69,56,150,3,2365,,,,SNFonNBC,993038,2480,5415,79758,,,
4602,Tweet,TheBLeagueSays,2118,2728,17,33165,,,,TheBLeagueSays,993038,2480,5415,79758,,,
4603,Tweet,Hoops227_NFL,110,866,3,106799,,,,Hoops227_NFL,993038,2480,5415,79758,,,
4604,Tweet,alpeca,2320,3785,57,65600,,,,alpeca,993038,2480,5415,79758,,,
4605,Tweet,PatrickE_Vegas,61469,893,1084,73948,,,,PatrickE_Vegas,993038,2480,5415,79758,,,
4606,RT,juandepapel,879,383,14,30045,,,,juandepapel,879,383,14,30045,,,
4607,Tweet,Train_2_Go,991,1417,9,26666,,,,Train_2_Go,879,383,14,30045,,,
4608,Tweet,AJWiley4,127,112,0,130,,,,AJWiley4,879,383,14,30045,,,
4609,RT,jaimylepaquet,661,2250,6,9891,,,,Edsarraf,424,342,4,7682,,,
4610,RT,denajag,2721,676,56,76795,,,,cheeseshoptom,3814,3368,36,11925,,,
4611,Tweet,npbrighton,354,471,14,21299,,,,npbrighton,3814,3368,36,11925,,,
4612,Tweet,Solomon33John,1315,4780,11,104613,,,,Solomon33John,3814,3368,36,11925,,,
4613,RT,cjruvalcaba,122,1135,0,9160,,,,vivo_NFL,4031,404,35,32472,,,
4614,RT,Saku_Uruha,241,541,12,62165,,,,CalpainEqD,21797,2826,82,106104,,,
4615,Tweet,RichIMET,1613,1939,51,18885,,,,RichIMET,21797,2826,82,106104,,,
4616,Tweet,thehadmatter3,80,206,1,1204,,,,thehadmatter3,21797,2826,82,106104,,,
4617,Tweet,SashaKurgano,33,20,0,165,,,,SashaKurgano,21797,2826,82,106104,,,
4618,Tweet,FahRgervasio,4,99,0,657,,,,FahRgervasio,21797,2826,82,106104,,,
4619,Tweet,31Meadows,87,247,2,10682,,,,31Meadows,21797,2826,82,106104,,,
4620,RT,MyGrindNvrSleep,2355,4946,161,342334,,,,SNFonNBC,993038,2480,5415,79758,,,
4621,RT,taegivenchi,125,1065,1,20351,,,,SNFonNBC,993038,2480,5415,79758,,,
4622,Tweet,TheRadioSnitch,153,233,9,22396,,,,TheRadioSnitch,993038,2480,5415,79758,,,
4623,RT,deanismybuddy,1110,884,6,18194,,,,RandomActsOrg,79624,177,620,17155,,,
4624,RT,matthewg43,118,644,1,3160,,,,WUTangKids,98482,943,291,6933,,,
4625,Tweet,PoliticsOnMyMnd,356,264,6,7211,,,,PoliticsOnMyMnd,98482,943,291,6933,,,
4626,RT,GoingFor2Live,2650,2622,12,5528,,,,TheBLeagueSays,2118,2728,17,33165,,,
4627,Tweet,CheemaNFL,607,969,0,38753,,,,CheemaNFL,2118,2728,17,33165,,,
4628,RT,godsonaddy,198,370,2,20230,,,,MiamiHEAT,4908336,139693,11752,9032,,,
4629,RT,theffrobot,4030,2,31,194121,,,,TalkinLoud2020,202,355,0,1005,,,
4630,Tweet,TheSportsManJC,252,262,15,16886,,,,TheSportsManJC,202,355,0,1005,,,
4631,RT,Cowboyxbox10,48,256,0,6383,,,,SNFonNBC,993038,2480,5415,79758,,,
4632,RT,ImGettinWilder,231,420,0,4882,,,,RamsNFL,1060491,512,6389,59603,,,
4633,RT,LAPDZBorquez,700,285,9,58336,,,,LACoSheriff,23710,377,220,1958,,,
4634,RT,Tenacious_NFT,2462,942,6,1302,,,,mmers7,514,644,5,12863,,,
4635,RT,RomanLSantos,294,2013,0,6579,,,,CalpainEqD,21797,2826,82,106104,,,
4636,RT,RowanTheBoatTFL,711,1444,6,4294,,,,TheBLeagueSays,2118,2728,17,33165,,,
4637,Tweet,mmers7,514,644,5,12863,,,,mmers7,2118,2728,17,33165,,,
4638,RT,SebastianStolpa,425,3194,0,2694,,,,MikeHilton_28,67786,1111,230,9176,,,
4639,RT,markofgrayson,33,265,0,341,,,,TylerKania1,262,716,1,246,,,
4640,Tweet,TalkinLoud2020,202,355,0,1005,,,,TalkinLoud2020,262,716,1,246,,,
4641,RT,rliu72,35,125,0,417,,,,7thGypsy,4075,4379,63,110098,,,
4642,RT,bdog805,109,87,2,1513,,,,RamsNFL,1060491,512,6389,59603,,,
4643,RT,LoveFAYA,268,238,16,3410,,,,RamsNFL,1060491,512,6389,59603,,,
4644,RT,furbehrrr,2253,2736,1,81874,,,,galo_fr,651,1829,11,24870,,,
4645,RT,buddy_ammon,2749,1159,23,32399,,,,RoadshowCards,496,131,1,122,,,
4646,RT,mr_ed682,840,4664,7,58171,,,,WUTangKids,98482,943,291,6933,,,
4647,RT,lipisonlyone,1653,1678,4,21931,,,,RamsNFL,1060491,512,6389,59603,,,
4648,Tweet,McclainPadgett,118,479,1,1940,,,,McclainPadgett,1060491,512,6389,59603,,,
4649,RT,StaceyB01431121,64,205,0,528,,,,JerryAzumah,28656,337,629,816,,,
4650,RT,BobbyBigDogRut,9,19,0,56,,,,RamsNFL,1060491,512,6389,59603,,,
4651,RT,Mitch_Andresen,1582,4928,12,146475,,,,JacobIsrael71,10766,292,27,2998,,,
4652,RT,LogoHog,5281,4963,7,12626,,,,TMSMpodcast,3722,3256,11,16072,,,
4653,RT,rybamsa,406,2723,0,4308,,,,RamsNFL,1060491,512,6389,59603,,,
4654,RT,ChicagoMikeSD,6852,6453,65,126561,,,,RichIMET,1613,1939,51,18885,,,
4655,RT,HSimpsonNFL,115,265,5,501,,,,TheBLeagueSays,2118,2728,17,33165,,,
4656,RT,gosquad22,2739,0,39,228612,,,,JohndMeyer,6727,6048,1335,48655,,,
4657,RT,_aaronm33,648,466,7,59574,,,,vivo_NFL,4031,404,35,32472,,,
4658,RT,PapaHemingstein,31,632,0,1833,,,,WUTangKids,98482,943,291,6933,,,
4659,RT,norton0723,3808,2355,32,67695,,,,TheBLeagueSays,2118,2728,17,33165,,,
4660,Tweet,JohndMeyer,6727,6048,1335,48655,,,,JohndMeyer,2118,2728,17,33165,,,
4661,RT,GeoffLambert77,12186,10750,215,67399,,,,TheBLeagueSays,2118,2728,17,33165,,,
4662,RT,8NewsNow,255073,1740,1698,213978,,,,KevaneyMartin,12243,999,57,9055,,,
4663,RT,JacobsLadder7,1005,186,20,3793,,,,SimonHolland747,623,319,5,2107,,,
4664,RT,RickDNGRS,44,1978,0,5302,,,,NFLFrance,20867,200,100,21659,,,
4665,Tweet,kandyman,189,486,11,9863,,,,kandyman,20867,200,100,21659,,,
4666,RT,10malikg,376,360,0,2884,,,,RamsNFL,1060491,512,6389,59603,,,
4667,RT,RewindCEO,2580,2033,28,24962,,,,TheBLeagueSays,2118,2728,17,33165,,,
4668,RT,SjLlamas,157,668,0,2835,,,,RamsNFL,1060491,512,6389,59603,,,
4669,RT,afrolatinax,3416,2749,27,29061,,,,reneeygraham,16954,2171,272,20278,,,
4670,Tweet,yossieweinberg,94,1245,3,15875,,,,yossieweinberg,16954,2171,272,20278,,,
4671,RT,JohnHowardNews8,1301,275,45,5665,,,,JakeGaregnani,683,640,17,22933,,,
4672,RT,MattStaffordQB1,981,234,4,73414,,,,yossieweinberg,94,1245,3,15875,,,
4673,RT,masnPete,3218,1440,183,25324,,,,7thGypsy,4075,4379,63,110098,,,
4674,RT,DrMetaMind,1299,1891,15,264,,,,rebeccazaccard,4678,4324,58,5061,,,
4675,RT,talkshiterature,855,709,4,2474,,,,BrodieTalk,4767,4535,8,17292,,,
4676,Tweet,radi_EWU,1869,4002,26,48359,,,,radi_EWU,4767,4535,8,17292,,,
4677,Tweet,nathanjwelsch,385,1391,21,15810,,,,nathanjwelsch,4767,4535,8,17292,,,
4678,RT,AdiosMcconnell,1769,2217,6,76110,,,,WUTangKids,98482,943,291,6933,,,
4679,RT,JPickleTH8FF,3134,3774,25,52067,,,,TheBLeagueSays,2118,2728,17,33165,,,
4680,RT,YoungVino2k,202,252,1,6382,,,,MiamiHEAT,4908336,139693,11752,9032,,,
4681,RT,GoodOldBoysFF,3711,3308,17,34575,,,,TheBLeagueSays,2118,2728,17,33165,,,
4682,RT,LaMarca_Nick,430,1176,1,3652,,,,DelawareFB,25227,413,116,7067,,,
4683,RT,VadaCallisto,2508,4468,58,69057,,,,WUTangKids,98482,943,291,6933,,,
4684,RT,GoodOldBoysFF,3711,3308,17,34575,,,,therealNFLguru,11886,3204,243,100791,,,
4685,Tweet,ItsRebekahStar,1495,941,24,34520,,,,ItsRebekahStar,11886,3204,243,100791,,,
